epoch_id,TP9_delta,TP9_theta,TP9_alpha,TP9_beta,TP9_mean_band_power,TP9_alpha_beta_ratio,AF7_delta,AF7_theta,AF7_alpha,AF7_beta,AF7_mean_band_power,AF7_alpha_beta_ratio,AF8_delta,AF8_theta,AF8_alpha,AF8_beta,AF8_mean_band_power,AF8_alpha_beta_ratio,TP10_delta,TP10_theta,TP10_alpha,TP10_beta,TP10_mean_band_power,TP10_alpha_beta_ratio,overall_alpha_beta_ratio
147,6.12683246367777e-11,1.426513759002068e-11,5.660598128126016e-11,4.506960830437967e-10,1.457088816379638e-10,0.1255967899675743,2.3712189029289023e-09,5.993040868937749e-11,2.7550203549540347e-11,6.901479213777042e-11,6.319285768263977e-10,0.3991927338496274,4.219371034633653e-08,4.440267991962542e-09,9.507742055131686e-10,6.641440385354299e-10,1.2062224145586919e-08,1.4315783178748624,3.7904939120208924e-10,2.852962451866777e-11,1.3243897323184679e-11,9.205009029851516e-11,1.282182508356142e-10,0.14387707041063397,0.8215143638188994
148,4.0749829339822475e-11,2.387454667005909e-11,9.77227590897419e-11,9.464263058084925e-11,6.424744142011818e-11,1.0325448319640844,3.622354764251025e-11,2.811712186252795e-11,1.7840664044909437e-11,4.865843653062227e-11,3.270994252014248e-11,0.3666509924477691,4.538350632317742e-09,1.4271715271158767e-09,2.2727521869220524e-10,4.880049429199318e-10,1.6702005802614389e-09,0.46572318987657235,1.372717320167476e-10,5.8111836126284714e-11,2.006361683784675e-11,3.212246243302214e-11,6.18924118534753e-11,0.6245977212886766,0.5470103767428568
149,1.529397861743771e-10,8.665028103414351e-11,3.206901771164015e-11,6.383612475293447e-11,8.38738024182738e-11,0.5023647321286678,5.870434412865262e-10,1.2213412358302797e-10,4.7512099850017375e-12,2.583826723756216e-11,1.849417605230295e-10,0.18388268614602402,6.926088629088071e-09,3.8255103079887555e-10,5.663211733885466e-11,4.5488068987009744e-10,1.9550381167739747e-09,0.12449883804702146,1.0543474366499438e-10,2.5159954222567633e-12,2.1609859336343056e-11,5.339807725541968e-11,4.573966891975347e-11,0.404693585369682,0.1924267856397686
150,2.5355338644927555e-09,1.1813394552688425e-09,8.830870643828925e-11,5.540166362510802e-11,9.651459224562489e-10,1.5939721058893936,2.316988187651155e-10,2.6662148866138894e-11,2.4895812556616134e-12,1.9899457981799808e-11,7.018750171717895e-11,0.1251079932899983,5.012785421953742e-08,3.6866396979232236e-09,1.9649884142683376e-09,6.318538543118131e-09,1.5524505218711778e-08,0.310987802141132,2.9879670355697456e-09,7.698102648575507e-10,1.5441827103058682e-10,7.077424989407653e-11,9.9574245533799e-10,2.1818425664941015,0.3418928032182564
151,1.2086848870094238e-10,1.5348423026236833e-11,5.509614374975993e-11,8.48090189185185e-11,6.903051859886441e-11,0.6496495827017449,4.0744968851339784e-11,5.6459987341920784e-11,7.94021518958116e-12,9.514047688334661e-11,5.007141206654708e-11,0.08345780313164496,3.075136731395634e-08,5.976329177725721e-09,1.1800940568532324e-09,8.311395055568454e-10,9.684732513523034e-09,1.4198507578611548,4.9762515664382417e-11,3.822532330229206e-11,5.84031389554687e-11,1.5521642752487104e-10,7.540185136175354e-11,0.37626905790052734,1.1159457227202523
152,8.685932089505349e-11,2.2101592612592082e-11,3.647031998810218e-11,6.736744655952604e-11,5.319967001381845e-11,0.5413641432272027,9.055034508705843e-10,2.849632097121077e-10,4.855258069521451e-11,1.2885921295769515e-10,3.419696135589004e-10,0.3767878103613318,1.1429016516977099e-08,1.0292783240577289e-09,6.099946547265831e-11,5.087651611861084e-10,3.2570148669233986e-09,0.11989709619748207,1.7830869292905294e-10,5.6349057829760954e-11,1.6132535159714866e-11,5.5047048286814216e-11,7.645933355133574e-11,0.29306812375585994,0.21335080077041782
153,7.62104477597855e-11,3.3990921039774166e-12,7.205602848809389e-12,2.6763155714930293e-11,2.8394574606875647e-11,0.26923591991768064,7.407735770940748e-10,5.14824926646961e-11,2.6328886184934926e-11,4.679568762457523e-11,2.1634516089207027e-10,0.5626348820037008,4.803550209780445e-09,8.327182063202244e-10,2.905949403123999e-10,1.9215371713528647e-10,1.5297542683870888e-09,1.5123045478626134,4.5842186488226653e-11,2.521962050400704e-11,2.6995713300818286e-11,4.847199991058137e-11,3.663238005090834e-11,0.5569341754129926,1.1175760585315793
154,1.9037475031543248e-10,3.344374424824075e-11,8.005842912080996e-12,5.709562311213142e-11,7.222999014697142e-11,0.1402181546623659,3.0247662916595653e-10,9.549827762528525e-11,3.332044347744393e-11,8.359638683433692e-11,1.2872293427575565e-10,0.39858712486551723,2.4206543885811862e-08,1.6242244372271145e-09,1.0041869155243614e-09,1.8394094965586422e-09,7.168591183780495e-09,0.5459289611166509,1.8429349098163716e-10,4.145202069139757e-11,2.8525050872793888e-11,6.545575198556864e-11,7.993157863284931e-11,0.43579135534311714,0.5250590020536323
155,6.029212079639296e-11,8.637794483485255e-11,1.1005285726635505e-11,7.634577509238801e-11,5.850528161256726e-11,0.14415055336484203,8.05030984020352e-10,5.3462776325732095e-11,6.378873943714962e-11,1.9606604093726133e-10,2.7958713518012377e-10,0.3253431299587531,4.006345594418304e-08,1.2609241996466329e-08,2.9821971795393912e-09,1.8200940683585796e-09,1.4368747297136835e-08,1.6384851922674712,6.71295226442048e-11,5.918743873816026e-10,4.994562850474344e-11,2.751152169331367e-10,2.460161888659219e-10,0.18154440550950002,1.3122609996481038
156,6.799273592904927e-11,3.951045910761074e-11,4.262934998771758e-11,7.511824004276753e-11,5.6312696266786275e-11,0.5674966554520866,2.0115825356119932e-10,1.9468494139049004e-11,1.9062665807645463e-11,7.01334847658178e-11,7.745572456842789e-11,0.2718054845170958,4.233817430558751e-08,3.439125107774572e-09,4.814016346327135e-10,1.0202497026132842e-09,1.181973768765202e-08,0.4718468757203687,1.8523323812691177e-10,1.6344200861574942e-10,1.7245904628447904e-11,1.0304517056059717e-10,1.1724158048292656e-10,0.1673625705564358,0.44171775474996716
157,1.5365010340896898e-09,9.79210010857897e-10,2.9213260963463205e-10,3.671922023756666e-11,7.111407187049464e-10,7.955850035610434,2.85200845212182e-11,2.1534243702001848e-10,2.016526616426048e-11,4.231759570677941e-11,7.658634585306914e-11,0.47652201944521017,6.961676337208217e-09,3.6089019924678902e-09,4.5682966377681543e-10,4.856893869799784e-10,2.8782743451082255e-09,0.9405798768167181,1.7606698257573217e-09,8.9229263323562e-10,2.604492442688838e-10,5.578164723815202e-11,7.422983376249943e-10,4.669084854323714,1.6592486035027645
158,1.2051232351903894e-11,5.7277602761808524e-12,1.1464604953845012e-11,3.4562829863634307e-11,1.5951606861391016e-11,0.33170330667592796,1.1891059478222896e-10,4.5947595599981326e-11,2.1935308978440804e-11,5.9523830322538e-11,6.157933242079727e-11,0.3685130620724731,2.0307477474120728e-09,1.051152177985801e-09,1.0981893957981909e-10,3.2351312789702305e-09,1.6067125359869807e-09,0.03394574442579511,7.00786981683445e-11,6.1958339789815985e-12,1.554461695666615e-12,3.011400105776078e-11,2.6985748725188374e-11,0.05161923494274467,0.04309586482797587
159,6.6874614186797325e-12,2.1906305811847616e-11,1.6753569813551832e-11,6.912540114622793e-11,2.8618184547576775e-11,0.2423648837583064,1.2117699808604165e-10,1.4536548270369612e-11,2.5287028083928373e-11,1.0845387786530559e-10,6.73636130764113e-11,0.23315928007049802,1.0394029789969867e-08,2.148361201107638e-09,4.4060586304331726e-10,1.783622963319434e-09,3.691654954360064e-09,0.2470285884990638,3.365426420188066e-11,1.8028861967248317e-11,1.7970266905427965e-11,6.234499309237517e-11,3.299959654173303e-11,0.2882391353994029,0.24739562244095198
160,5.717701979519238e-10,2.9750343062073684e-10,6.438674139770302e-11,5.1472903391657005e-11,2.4628331834050514e-10,1.2508861392135722,1.4835942837174753e-10,2.6584782736828522e-11,8.62268701242903e-12,4.5873423666328516e-11,5.7360080446833393e-11,0.18796693866035022,5.631041146679672e-09,9.47001869492894e-10,3.4342100487787936e-10,1.0343303863449215e-09,1.988948601848842e-09,0.33202254271137466,7.56933030943911e-10,4.084862019577163e-10,1.1064716796515876e-10,6.572539045556082e-11,3.3544794783058674e-10,1.683476768996467,0.44018429527953323
161,7.532942018450474e-12,1.459151299235335e-11,3.988782319111784e-11,6.911637581153026e-11,3.278216350336298e-11,0.5771110351602607,7.131846668380914e-11,8.132704426263452e-11,1.2028417063372761e-11,1.7824268519756965e-10,8.572915330184652e-11,0.06748336993487332,2.8203391476088115e-09,7.784113699341167e-10,5.715184131811433e-10,1.7967032360056782e-09,1.4917430416824376e-09,0.3180928278682842,5.343115172027681e-11,2.92382494868233e-11,3.519521269509901e-11,8.540613831435246e-11,5.08176880541379e-11,0.4120923084656606,0.30929308704636194
162,3.5097935901497676e-11,1.699229452660574e-11,1.64307497983979e-11,6.446303124567081e-11,3.324600286804303e-11,0.2548863973799146,2.0512479404629318e-11,3.287351695679098e-11,9.69519270481705e-12,4.369377386094427e-11,2.6693740731795406e-11,0.2218895702548392,1.6452808669340948e-09,1.0827077335164522e-10,1.1077503003015465e-10,1.4514813865180703e-09,8.289520142084912e-10,0.07631860184985952,1.0163708730498453e-10,7.793892255558162e-12,5.6474838582332504e-12,4.386643122391708e-11,3.973622366067326e-11,0.12874272423497493,0.08889806387858591
163,7.746159656662695e-12,7.351035097456333e-12,1.904985402420315e-11,5.913407524012943e-11,2.3320281004612903e-11,0.32214681546716034,1.5041693812261634e-11,3.3762694441577406e-11,3.298854509463931e-11,5.730246142786356e-11,3.477384869408548e-11,0.5756915893773195,5.627097579892598e-10,2.9550279583926826e-10,1.349524396910178e-10,1.6168730197345656e-09,6.525095033135279e-10,0.0834650823186921,2.219822967975991e-11,2.432813370211551e-12,9.77729483069902e-12,8.929741818615781e-11,3.0926439016707074e-11,0.10949134957425477,0.1079597172533378
164,4.959430209063731e-12,9.274074903818001e-12,8.233015403309727e-12,6.573502301590315e-11,2.2050385883023653e-11,0.12524549358289458,2.8634500547012266e-11,3.543062009050806e-11,4.5487030826455984e-11,8.217476327601844e-11,4.793172868499868e-11,0.5535401504433751,1.2875635428458825e-09,3.787012203196273e-10,1.9445305984364277e-10,1.9309201264676366e-09,9.479094873691974e-10,0.100704869755213,5.920898134385855e-11,1.8984832148282348e-11,4.449678450046626e-11,1.214305373398747e-10,6.103028383312045e-11,0.3664381750689549,0.13301602115360867
165,6.750931237020603e-12,4.383450999767411e-11,8.87482074361984e-11,6.790050157561637e-11,5.180853756162737e-11,1.307033164362789,3.342087982739827e-10,5.219962653890061e-11,2.7680049914587616e-11,5.091339235710615e-11,1.1625046677114427e-10,0.5436693300740982,1.0813211708644412e-10,3.318575444263136e-10,2.375945650523878e-10,2.1668396168138143e-09,7.111059608447399e-10,0.10965027739420509,2.3255341597727646e-12,1.8053345116153384e-11,4.9219035615657616e-12,8.872890229021866e-11,2.8507421281927643e-11,0.05547125496342746,0.15117393221661432
166,1.8519648549876595e-11,4.6752740996891454e-11,3.998697250214395e-11,6.423901236394913e-11,4.2374593603215284e-11,0.622471782031702,2.3680312412206153e-10,1.572191265050383e-11,2.7446997741539813e-11,4.5187789565660836e-11,8.12899560199415e-11,0.6073985473809803,2.42153622638383e-09,8.926906841294875e-10,2.1376301218327515e-10,2.1236636974766248e-09,1.4129134050433046e-09,0.10065765706560421,4.510705280732318e-11,2.333817776732935e-11,1.209389162794527e-11,3.6604041168197666e-11,2.9285790842698866e-11,0.3303977168087301,0.12922041658551806
167,8.454144562385557e-11,4.023552374303843e-11,7.399970824748935e-12,5.1585636005975987e-11,4.594064404940473e-11,0.14345021982265913,8.754883551608918e-11,3.277989364364898e-11,4.546693241503749e-12,3.9865585190289e-11,4.118525189788273e-11,0.11405058322362954,1.1222169062605142e-08,5.67803183311602e-10,2.1749383650636787e-11,9.959209524174032e-10,3.2019106454961963e-09,0.021838463783540665,4.038440416479794e-11,4.271788073691264e-11,2.2419596476972553e-11,3.2316480567027445e-11,3.445959048642764e-11,0.6937511784574494,0.05011718568759031
168,5.757928550896021e-12,2.5447820846301773e-11,5.846995295510107e-12,1.844446493984583e-11,1.3874302408138431e-11,0.3170054167783834,6.801743122995613e-11,3.313624309439942e-11,1.4682020715053832e-11,6.132442944389842e-11,4.429003112082695e-11,0.23941552898564547,2.1927971699323136e-09,2.2974338668985708e-10,1.7262176785991746e-10,1.864183120802062e-09,1.1148363613210374e-09,0.09259914754814817,8.464947161652896e-12,2.4552999994587142e-11,4.097034327234209e-12,7.254369343673712e-11,2.741466873005284e-11,0.05647678155244595,0.09781712768060112
169,2.253961869437106e-09,8.233363365989089e-10,9.182933958767999e-11,4.885258761583664e-11,8.044950333098828e-10,1.8797231440389757,2.2699767358357063e-10,6.053078356515536e-11,7.080597888669021e-12,3.8965669556496216e-11,8.339368114847281e-11,0.1817137487757751,2.3245357793696333e-08,2.4190436606897215e-09,6.215896731524278e-10,2.0363642398351384e-09,7.0805888418434055e-09,0.30524483832163096,2.4937792603164355e-09,6.844251693241637e-10,1.3137282554217411e-10,6.104262250857421e-11,8.426549694228369e-10,2.152149107350706,0.3898328042099444
170,6.7756079038813754e-12,2.117125457721224e-11,1.3572308282243319e-11,4.197423543189156e-11,2.0873351548807124e-11,0.3233485528108328,6.241814572864759e-11,5.41774503005626e-11,1.7042525454505555e-11,4.096034341732353e-11,4.364961622525982e-11,0.41607379315325,7.762086862787859e-11,2.384963105573123e-10,3.1176206357819374e-10,2.3255794810474926e-09,7.383646809527193e-10,0.1340577976882429,2.245282334557361e-10,2.1141497191564634e-11,6.4498945430448876e-12,3.9037181350995206e-11,7.278920163533521e-11,0.1652243917165002,0.1425207309164093
171,1.8391284551731202e-11,2.0830006086810438e-11,3.927800339732377e-12,3.6767464748151766e-11,1.9979138931606444e-11,0.10682815273331622,3.178979773090875e-11,1.988940132117712e-11,1.0842080859976863e-12,9.024138224354148e-12,1.544688634060943e-11,0.12014533233452132,1.5645621687260347e-09,3.7955537401766166e-10,1.7220338782859934e-10,2.3746882462947103e-09,1.1227522942167514e-09,0.07251620843169325,1.3056994271712688e-11,1.6663811840237772e-11,7.0586935071592915e-12,3.914014461484292e-11,1.8979911058488166e-11,0.18034408346264663,0.07491973972395867
172,3.8166779993454285e-11,6.50679046495364e-12,6.6608750593813305e-12,3.9116007370577436e-11,2.2612613222091674e-11,0.17028514685247648,1.736384926383168e-11,1.2787179776376249e-11,5.781793626318392e-12,7.187587895892558e-12,1.0780102640604721e-11,0.804413623883817,3.090025626353034e-09,7.867280759293093e-10,3.652990614343553e-10,2.9649352618238558e-09,1.8017470063851387e-09,0.12320642077346558,4.944244861660485e-12,1.6604321425450625e-11,1.065375688415583e-11,6.483885541365764e-11,2.4260294646231145e-11,0.16431130401959138,0.12626322326819558
173,2.6154495580191266e-12,9.767890182395748e-12,6.6512511271385884e-12,2.1173034131905067e-11,1.0051906249864632e-11,0.314137836160005,4.949108421438233e-11,3.792505206291314e-12,2.0453804104745697e-12,6.906695974548646e-12,1.5558916451424216e-11,0.29614455566190395,5.290146543916611e-10,2.7747222467942e-10,2.474125742388141e-10,1.9606530116912355e-09,7.536381162502826e-10,0.1261888629775439,2.4031554116985797e-12,3.090041197454622e-11,2.5056781079017764e-11,4.921743472869715e-11,2.6894445798489928e-11,0.5091037600220139,0.13796509359943357
174,6.301169297997523e-12,1.6294287166396792e-11,4.905908092257676e-11,3.1160014698239234e-11,2.5703638021302575e-11,1.5744241906711602,1.5626518030044148e-11,3.843321096138621e-12,5.461935054330978e-12,4.270580764586061e-12,7.300588736274953e-12,1.2789677459385065,2.057916972539314e-09,1.7819265558632375e-09,2.430107903816706e-10,3.935534888580442e-09,2.004597301841166e-09,0.061747842989984335,2.144061822388886e-11,1.088504345677596e-11,3.050154205413096e-11,3.397909649095444e-11,2.4201575056437553e-11,0.8976560651708548,0.08190708805487461
175,2.0940213596587474e-11,9.353941447105919e-12,4.510840153161148e-12,2.6613727504551324e-11,1.5354680675351467e-11,0.16949298636914842,3.269885972043581e-11,2.7286313294764085e-12,5.890801723061609e-13,8.131546683072689e-12,1.1037029476322768e-11,0.07244380377627785,5.870171719044449e-09,2.1433033327347013e-09,1.6308695731610508e-10,2.4371699683089958e-09,2.6534329943510626e-09,0.06691653000683462,1.1712798262601696e-10,2.1220216224553125e-11,1.0289599078486369e-11,5.417967992960409e-11,5.0704369464665134e-11,0.18991620275084115,0.07065311565910534
176,2.5109477891362267e-11,1.8691644546498005e-11,3.6094862695623795e-11,1.964171366970387e-11,2.4884424700796983e-11,1.8376636225635388,1.2407879435115133e-11,9.472138879281172e-12,3.55198529813334e-12,9.53424011175336e-12,8.74156093107075e-12,0.37255043469637616,1.861972486893199e-09,7.307847526575723e-10,2.7938306380652006e-10,2.150718212182205e-09,1.255714628884874e-09,0.12990221695432932,3.0832870746021936e-11,6.663605622074156e-12,3.12560049709821e-11,5.917252641228469e-11,3.198125193784072e-11,0.5282181929026628,0.15644282413024485
177,2.1053808458115334e-11,2.49819163448812e-11,1.1916810639150665e-11,3.9479174435743615e-11,2.4357927469472702e-11,0.3018505530946826,5.173307472745884e-11,2.7853545940977758e-12,2.3481162776317965e-12,1.2414158406924173e-11,1.7320176001528145e-11,0.18914824514580877,7.402484272870298e-09,1.0082775492717132e-09,4.280569591657361e-10,3.281353742829548e-09,3.0300431310343237e-09,0.13045132976020374,4.3688013843117316e-11,3.270811142596237e-11,2.09149742606452e-12,5.4964256897897774e-11,3.336296989826049e-11,0.038051954926811966,0.13116459981009365
178,7.0220575557249185e-12,1.664969146816843e-11,1.0720543463985212e-11,4.939615579790824e-11,2.09471120714467e-11,0.21703193883843064,2.010881417645279e-11,2.743281363147221e-12,7.973140964794133e-12,4.0174479845714e-12,8.710671122241387e-12,1.9846283002080347,9.258457520111136e-10,3.466565616373242e-10,7.570382782313911e-11,2.2927595715444606e-09,9.102414282540094e-10,0.033018650870637566,1.275870863967975e-11,1.65672884873843e-11,3.3905852455190194e-11,4.3592562763464506e-11,2.670610308642969e-11,0.777789840876415,0.05368867862740065
179,1.1087545637141223e-11,6.420445260346786e-12,2.5252997610802438e-11,3.143571988372797e-11,1.8549177098004604e-11,0.8033217532223308,2.291102291756965e-11,1.2158586743183944e-11,2.8561386886017767e-12,9.446951859971205e-12,1.1843175052331643e-11,0.3023344175917588,7.902518146815751e-10,4.580329941018368e-10,3.872907644919313e-11,2.4704504336887933e-09,9.393660797303496e-10,0.01567692916281837,1.1362570508038933e-11,8.006597415974776e-12,6.76855959056878e-12,4.774146990321331e-11,1.846979935444895e-11,0.14177526591222972,0.028763043112766732
180,5.716410288670295e-11,1.8353101934141463e-11,1.994966449840259e-11,4.3013999910499695e-11,3.4620217307436675e-11,0.4637946840543162,1.0706189659121417e-10,1.4170236827728495e-11,1.9477384885965267e-12,6.2803908235842636e-12,3.2365065682780864e-11,0.31013014051328397,1.9415324205485465e-09,1.0621851991964692e-10,1.533394899986572e-10,2.956133912384159e-09,1.2893060857127524e-09,0.05187163184870301,8.670796114317192e-11,1.1257976542895334e-11,1.0490418283827081e-11,4.010350426821316e-11,3.7139965059526876e-11,0.26158358166575474,0.0609835401551319
181,3.037490746354988e-11,2.6940271403142295e-11,1.4440791901152762e-11,3.6180562446610806e-11,2.6984133303613937e-11,0.39913121644977345,2.821614777542339e-12,2.156062289519001e-12,2.36789761093813e-12,7.018746056953225e-12,3.5910801837381734e-12,0.3373676140615369,2.2762795487509715e-09,1.2089328442764182e-09,2.053562252477944e-10,2.9788823317609044e-09,1.667362737509022e-09,0.06893734037705422,2.2154291496208093e-10,9.107487198339962e-11,1.7465774846233874e-11,2.2818005855862532e-11,8.822539191189424e-11,0.765438266453353,0.07869904346813053
182,2.5769865616237612e-11,1.4792882715153705e-11,4.862274695997788e-11,7.110847088070539e-11,4.0073491543018645e-11,0.6837827667754167,4.93351981194128e-11,9.293987661907787e-12,1.5258077918005553e-12,6.705183922927512e-12,1.6715044374012167e-11,0.22755644130554753,6.969892193714174e-10,3.399701198874598e-10,2.0593986073800952e-10,2.2846164014327103e-09,8.818789003573992e-10,0.09014198646602649,2.2078554476083642e-10,6.214016445815056e-11,1.1882749905351315e-11,6.386629970344585e-11,8.966868970694603e-11,0.18605665210803174,0.11044453194644673
183,3.839571468118598e-12,1.8027114308288634e-11,5.909096925554301e-11,3.031213139704679e-11,2.7817446607249256e-11,1.9494165052774892,4.006940712664347e-11,8.711000504756614e-13,2.639021055004995e-12,5.6327635488481154e-12,1.2303072945243061e-11,0.4685126638317114,5.356726942717561e-10,7.189398352126059e-10,2.0658628877937602e-10,2.4159575007982624e-09,9.692890797655002e-10,0.08550907402597825,1.3713815587994182e-10,6.09894878500433e-11,6.536575318357553e-11,4.635430275782495e-11,7.74619249178464e-11,1.41013345675966,0.13356595119852327
184,2.4823168371952026e-11,4.5888402977759154e-11,3.462839199754873e-11,6.980974515394549e-11,4.378742712530135e-11,0.49603951312507566,1.938884381016912e-11,2.1830168376503787e-11,9.787367926145121e-13,2.0488047512930813e-11,1.567144912305456e-11,0.047771111034216066,2.9200710342557092e-08,1.0521546873547033e-08,2.548078222528103e-09,1.1988439277046076e-09,1.086729484158421e-08,2.1254461599574817,2.663428040600953e-10,2.5359887960073957e-10,2.859274349342438e-10,8.741647032979152e-11,2.2332139723121754e-10,3.2708645619703063,2.084628754263277
185,4.3821959549858785e-12,1.4180487432581636e-10,1.17138757870132e-11,3.976740043878092e-11,4.94170866266491e-11,0.2945597564277775,2.9678703208473515e-12,1.2192093883757668e-11,9.245773441345082e-12,1.608024512818124e-11,1.0121495693532834e-11,0.5749771454131326,7.937367629703659e-09,1.0402575583105948e-10,4.5492565713722727e-10,1.0815845126589886e-09,2.3944758888327335e-09,0.42061036545246855,5.390814866598071e-11,1.850592154283523e-10,1.6483575449831147e-11,8.181558575961204e-11,8.431663132594406e-11,0.20147231480151795,0.403830053608241
186,6.143326274885203e-11,2.7200468661009455e-12,1.281996323940972e-11,3.041394520843456e-11,2.6846804515699313e-11,0.4215159576158643,1.6927140953343447e-11,1.1533242935121274e-11,6.1403715514597465e-12,2.3636977326275733e-11,1.4559433191550048e-11,0.25977820542366403,4.205855254872345e-09,3.3293783782479497e-10,1.696353379886611e-10,1.8050439913795559e-09,1.6283681055163393e-09,0.09397850622965288,3.7351281675837227e-10,6.321265087824565e-11,9.881606460781198e-12,6.74666721940258e-11,1.2851843657285622e-10,0.14646648692502456,0.10302150768055195
187,7.362321689561105e-11,4.7959360820425165e-11,2.548697092339723e-11,5.69496844737445e-11,5.100480827829449e-11,0.4475348925795626,1.267475158705828e-10,4.500442620822466e-11,3.718679572128212e-12,6.165990046807057e-11,5.928263052975156e-11,0.060309529271035084,2.0804834565076408e-08,5.813336331346125e-09,9.19959731668718e-10,2.1745147780107617e-09,7.4281613515255036e-09,0.4230643732438985,3.036359002174984e-10,8.805518078671441e-11,1.8879833888531116e-11,6.960550709985288e-11,1.200441054981492e-10,0.27124051925154385,0.4097147237704721
188,1.1031860971834279e-10,5.516032572246282e-12,2.4791381976113743e-11,9.20142826164774e-11,5.8160076720795054e-11,0.26942971537849325,2.1051182188190302e-11,9.88516712267054e-12,1.055508118326209e-11,4.296175750703535e-11,2.111329700028957e-11,0.24568550719866633,1.4003030743418827e-08,2.0833725843274437e-09,4.443453171505011e-10,2.5670287457887933e-09,4.774444347671392e-09,0.1730971333606797,1.7933586184120537e-09,3.733657101317314e-11,5.439871103305872e-11,5.884791893493674e-11,4.859854548483055e-10,0.9243948132338011,0.19345128061530786
189,1.3895951919894057e-10,1.8782897188301877e-11,7.561238729541627e-12,2.21443305152831e-11,4.68619964080168e-11,0.341452577413581,7.406608725408222e-11,6.234376189258949e-11,8.521640331862768e-12,8.055956158586136e-11,5.637276276609896e-11,0.1057806195082169,4.422515620903447e-09,7.804345427089769e-10,8.629869807851065e-11,9.528183295557964e-10,1.5605167978116826e-09,0.0905720381331697,4.48148297618426e-09,5.965065423884447e-11,7.998264991983942e-11,9.857764183579413e-11,1.1799234805446846e-09,0.8113670445989228,0.15801425234368588
190,3.420733086226242e-11,5.387996642615893e-11,2.1017485362273337e-11,7.126079295142309e-11,4.5091393900529444e-11,0.2949375735490411,7.020716633793709e-10,4.476135244205333e-10,1.7432628594070805e-10,2.6584415134352377e-10,3.97463906271034e-10,0.6557461770729108,8.046722295184572e-10,5.74122840399211e-10,5.626670938982877e-11,3.5855597505550574e-10,4.484044385907507e-10,0.15692587295782334,1.0107851140782015e-09,1.0136960348746982e-09,4.154947428356375e-11,6.959046688671108e-11,5.339052725307937e-10,0.5970569841297902,0.3830897405072049
191,3.2031701508204647e-12,6.214364298163815e-12,2.8193433943844577e-12,4.442376196274125e-11,1.4165159951527498e-11,0.0634647600702767,1.3443755942364977e-11,8.408759981572392e-12,5.574885896705139e-12,2.196900834396322e-11,1.2349102541151431e-11,0.2537613810063958,1.4194379063361524e-10,2.3789256585639507e-10,1.5091746413293878e-11,5.528283319162637e-10,2.36939108704892e-10,0.02729915516627286,2.6935320400202323e-11,1.2097482267740272e-11,1.2130825412977429e-11,3.7765094197393755e-11,2.2232180569578445e-11,0.32121793075825567,0.05421240402221795
192,2.767504464404619e-10,4.4139684726225145e-11,1.0838247390384542e-11,3.7317397355585374e-11,9.226144397816425e-11,0.2904341716843326,6.619465017679042e-11,1.8944136900340445e-11,1.281828211989424e-11,6.81749853341038e-11,4.1533013632782227e-11,0.18802031356627272,1.448356665241411e-09,4.6205971596223824e-10,6.921963328501456e-11,1.0823263430337146e-09,7.654905893805947e-10,0.06395449369826375,2.078562368030308e-10,5.224036843224152e-11,1.588674045399731e-11,3.284005996413719e-11,7.72058514133517e-11,0.4837610062632754,0.08910180676578631
193,1.2983247262130393e-11,3.0836953885136065e-11,7.118857890503919e-12,5.36248102009953e-11,2.6140967309691422e-11,0.13275306455763997,5.93927489330732e-11,1.853628568256669e-11,1.1806381971020927e-11,2.573706479413711e-11,2.886812034519948e-11,0.4587307086280645,7.666017401270758e-10,1.764551467018968e-10,3.608297053189384e-11,1.3633935604888947e-09,5.856333544624403e-10,0.026465557398521796,1.8900815259661306e-11,2.3638142641251267e-11,1.119127350829635e-11,3.816689578308893e-11,2.2974281798074465e-11,0.2932193797446583,0.044701523168384535
194,8.468992400798602e-12,3.959115602663486e-12,1.8608984525229087e-12,2.1535560266701534e-11,8.956141680671632e-12,0.08641049638259217,3.295834908559044e-11,7.280309195821843e-12,7.456002440126062e-12,2.484744427777586e-11,1.813552624982855e-11,0.30007120075503646,1.257147662756017e-10,1.1898462407667933e-10,2.5623545945346564e-11,1.2402380615172733e-09,3.776402494537252e-10,0.0206601835086398,1.3284135766535705e-11,1.3407081953560934e-11,1.1603388448504357e-11,2.265363170073229e-11,1.5237059467333322e-11,0.5122087531832378,0.03554932770490571
195,3.530040606083361e-11,2.182818671370869e-11,1.1264097429144942e-11,3.7523453995396113e-11,2.6479036049770838e-11,0.3001881817843041,2.965315916045848e-11,6.719253267090887e-12,3.152181330273215e-12,1.7387720363883378e-11,1.422807853042649e-11,0.1812877861102895,4.38938258051363e-10,3.536248115655757e-10,5.890208470694333e-11,1.4458243428578817e-09,5.743223742954409e-10,0.04073944735950068,2.2651243690579248e-10,5.034953380482792e-11,8.307723689148475e-12,2.734740092890521e-11,7.812927383216853e-11,0.30378476224289064,0.05341731537352837
